Time stamp,State
2023-12-17 12:08:08,220.39
2023-12-17 12:08:29,223.02
2023-12-17 12:08:59,222.61
2023-12-17 12:09:29,222.67
2023-12-17 12:09:59,223.03
2023-12-17 12:10:29,226.1
2023-12-17 12:10:59,224.49
2023-12-17 12:11:29,226.34
2023-12-17 12:11:59,225.05
2023-12-17 12:12:29,226.57
2023-12-17 12:12:59,226.69
2023-12-17 12:13:29,223.36
2023-12-17 12:13:59,222.95
2023-12-17 12:14:29,223.38
2023-12-17 12:14:59,223.18
2023-12-17 12:15:29,223.56
2023-12-17 12:15:59,221.54
2023-12-17 12:16:29,221.9
2023-12-17 12:16:59,223.69
2023-12-17 12:17:29,223.5
2023-12-17 12:17:59,223.37
2023-12-17 12:18:29,224.88
2023-12-17 12:18:59,225.03
2023-12-17 12:19:29,227.83
2023-12-17 12:19:59,227.67
2023-12-17 12:20:29,227.41
2023-12-17 12:20:59,227.2
2023-12-17 12:21:29,226.56
2023-12-17 12:21:59,227.06
2023-12-17 12:22:29,227.56
2023-12-17 12:22:59,224.3
2023-12-17 12:23:29,224.2
2023-12-17 12:24:00,224.55
2023-12-17 12:24:29,223.57
2023-12-17 12:24:59,223.9
2023-12-17 12:25:29,223.77
2023-12-17 12:25:59,223.91
2023-12-17 12:27:00,223.97
2023-12-17 12:27:29,224.08
2023-12-17 12:28:00,225.34
2023-12-17 12:28:30,225.76
2023-12-17 12:28:59,228.3
2023-12-17 12:29:29,227.51
2023-12-17 12:30:00,227.44
2023-12-17 12:30:29,227.26
2023-12-17 12:30:59,227.58
2023-12-17 12:31:29,227.55
2023-12-17 12:32:00,227.28
2023-12-17 12:32:29,227.14
2023-12-17 12:32:59,224.56
2023-12-17 12:33:30,224.54
2023-12-17 12:34:00,224.28
2023-12-17 12:34:30,221.29
2023-12-17 12:35:00,221.64
2023-12-17 12:35:30,221.27
2023-12-17 12:36:00,220.73
2023-12-17 12:36:30,221.03
2023-12-17 12:36:59,221.8
2023-12-17 12:37:30,221.82
2023-12-17 12:38:30,221.68
2023-12-17 12:39:00,221.76
2023-12-17 12:39:30,221.88
2023-12-17 12:40:00,224.72
2023-12-17 12:40:29,225.0
2023-12-17 12:41:00,224.99
2023-12-17 12:41:30,224.91
2023-12-17 12:42:00,224.86
2023-12-17 12:42:29,224.82
2023-12-17 12:42:59,224.8
2023-12-17 12:43:29,224.73
2023-12-17 12:44:00,223.17
2023-12-17 12:44:29,224.86
2023-12-17 12:45:00,221.97
2023-12-17 12:45:30,220.38
2023-12-17 12:45:59,222.06
2023-12-17 12:46:29,221.82
2023-12-17 12:46:59,220.46
2023-12-17 12:47:30,221.67
2023-12-17 12:48:00,221.88
2023-12-17 12:48:30,221.55
2023-12-17 12:49:00,222.03
2023-12-17 12:49:30,221.0
2023-12-17 12:50:00,222.18
2023-12-17 12:50:30,222.09
2023-12-17 12:51:00,224.42
2023-12-17 12:51:30,225.73
2023-12-17 12:52:00,225.31
2023-12-17 12:52:30,224.46
2023-12-17 12:53:00,225.74
2023-12-17 12:53:30,225.5
2023-12-17 12:54:00,224.89
2023-12-17 12:54:30,226.04
2023-12-17 12:55:00,224.41
2023-12-17 12:55:30,225.77
2023-12-17 12:56:00,225.02
2023-12-17 12:56:30,221.58
2023-12-17 12:57:00,222.35
2023-12-17 12:57:30,222.28
2023-12-17 12:58:00,220.32
2023-12-17 12:58:30,221.62
2023-12-17 12:59:00,221.27
2023-12-17 12:59:30,221.26
2023-12-17 13:00:00,221.43
2023-12-17 13:00:30,219.91
2023-12-17 13:01:00,221.52
2023-12-17 13:01:30,221.49
2023-12-17 13:02:00,219.92
2023-12-17 13:02:30,224.09
2023-12-17 13:03:00,223.73
2023-12-17 13:03:30,222.69
2023-12-17 13:04:00,224.01
2023-12-17 13:04:30,223.43
2023-12-17 13:05:00,223.99
2023-12-17 13:05:30,222.52
2023-12-17 13:06:00,221.5
2023-12-17 13:06:30,221.61
2023-12-17 13:07:00,221.99
2023-12-17 13:07:30,221.75
2023-12-17 13:08:00,220.51
2023-12-17 13:08:30,220.4
2023-12-17 13:09:00,219.99
2023-12-17 13:09:30,219.69
2023-12-17 13:10:00,218.96
2023-12-17 13:10:30,218.95
2023-12-17 13:11:00,219.13
2023-12-17 13:11:30,220.64
2023-12-17 13:12:00,220.45
2023-12-17 13:12:30,220.07
2023-12-17 13:13:00,219.56
2023-12-17 13:13:30,222.44
2023-12-17 13:14:00,222.05
2023-12-17 13:14:30,222.0
2023-12-17 13:15:00,222.08
2023-12-17 13:15:30,221.64
2023-12-17 13:16:00,221.9
2023-12-17 13:16:30,223.39
2023-12-17 13:17:00,223.51
2023-12-17 13:17:30,223.61
2023-12-17 13:18:00,224.33
2023-12-17 13:18:30,224.5
2023-12-17 13:19:00,224.7
2023-12-17 13:19:30,225.83
2023-12-17 13:20:00,225.38
2023-12-17 13:20:30,225.8
2023-12-17 13:21:00,225.62
2023-12-17 13:21:30,225.48
2023-12-17 13:22:00,226.0
2023-12-17 13:22:30,225.95
2023-12-17 13:23:00,225.58
2023-12-17 13:23:30,225.11
2023-12-17 13:24:00,224.57
2023-12-17 13:24:30,224.69
2023-12-17 13:25:00,224.65
2023-12-17 13:25:30,224.44
2023-12-17 13:26:00,223.89
2023-12-17 13:26:30,224.59
2023-12-17 13:27:00,224.2
2023-12-17 13:27:30,223.49
2023-12-17 13:28:00,223.88
2023-12-17 13:28:30,223.34
2023-12-17 13:29:00,222.98
2023-12-17 13:29:30,223.3
2023-12-17 13:30:00,221.79
2023-12-17 13:31:00,223.23
2023-12-17 13:31:30,222.81
2023-12-17 13:32:00,223.31
2023-12-17 13:32:30,223.18
2023-12-17 13:33:00,223.29
2023-12-17 13:33:30,223.22
2023-12-17 13:34:00,222.78
2023-12-17 13:34:30,222.71
2023-12-17 13:35:00,222.85
2023-12-17 13:35:30,223.21
2023-12-17 13:36:00,224.06
2023-12-17 13:36:30,224.31
2023-12-17 13:37:00,224.17
2023-12-17 13:37:30,223.92
2023-12-17 13:38:00,224.58
2023-12-17 13:38:30,225.46
2023-12-17 13:39:00,225.24
2023-12-17 13:39:30,225.05
2023-12-17 13:40:00,225.04
2023-12-17 13:40:30,225.32
2023-12-17 13:41:00,225.39
2023-12-17 13:41:30,225.45
2023-12-17 13:42:00,225.44
2023-12-17 13:42:30,224.66
2023-12-17 13:43:00,224.85
2023-12-17 13:43:30,224.79
2023-12-17 13:44:00,224.93
2023-12-17 13:44:30,224.24
2023-12-17 13:45:00,224.32
2023-12-17 13:45:30,224.48
2023-12-17 13:46:00,225.13
2023-12-17 13:46:30,225.73
2023-12-17 13:47:00,225.81
2023-12-17 13:47:30,224.83
2023-12-17 13:48:00,224.58
2023-12-17 13:48:30,224.36
2023-12-17 13:49:00,224.77
2023-12-17 13:49:30,223.51
2023-12-17 13:50:00,224.52
2023-12-17 13:50:30,223.84
2023-12-17 13:51:00,224.0
2023-12-17 13:51:30,224.26
2023-12-17 13:52:00,224.46
2023-12-17 13:52:30,224.87
2023-12-17 13:53:00,225.04
2023-12-17 13:53:30,225.32
2023-12-17 13:54:00,225.44
2023-12-17 13:54:30,225.99
2023-12-17 13:55:00,225.91
2023-12-17 13:55:30,226.29
2023-12-17 13:56:00,226.11
2023-12-17 13:56:30,226.74
2023-12-17 13:57:00,227.85
2023-12-17 13:57:30,227.45
2023-12-17 13:58:00,227.82
2023-12-17 13:58:30,227.71
2023-12-17 13:59:00,227.68
2023-12-17 13:59:30,227.69
2023-12-17 14:00:00,227.62
2023-12-17 14:00:30,227.77
2023-12-17 14:01:00,226.29
2023-12-17 14:01:30,227.83
2023-12-17 14:02:00,226.91
2023-12-17 14:02:30,226.56
2023-12-17 14:03:00,226.64
2023-12-17 14:03:30,226.73
2023-12-17 14:04:00,227.64
2023-12-17 14:04:30,227.5
2023-12-17 14:05:00,227.4
2023-12-17 14:05:30,227.37
2023-12-17 14:06:00,226.5
2023-12-17 14:06:30,227.08
2023-12-17 14:07:00,226.06
2023-12-17 14:07:30,227.04
2023-12-17 14:08:00,226.36
2023-12-17 14:08:30,227.43
2023-12-17 14:09:00,225.55
2023-12-17 14:09:30,225.64
2023-12-17 14:10:00,226.87
2023-12-17 14:10:30,228.48
2023-12-17 14:11:00,228.06
2023-12-17 14:11:30,229.07
2023-12-17 14:12:00,228.33
2023-12-17 14:12:30,228.5
